ReportingDate,SaleMonth,Store,Artist,Title,ISRC,UPC,Quantity,TeamPercentage,SongAlbum,CountryofSale,SongwriterRoyaltiesWithheld,EarningsUSD
2023-09-29,202307,Apple Music,Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,1,100,Song,JP,0,0.0040531
2023-09-28,202308,YouTube (Red),Satanic Goose,Something laying in the deep,QZTAU2326554,198027454392,1,100,Song,US,0,0.01567438
2023-09-28,202308,YouTube (Ads),Satanic Goose,Go To The Other Side,QZTAU2326557,198027454392,1,100,Song,AR,0,0.00051001
2023-09-28,202308,YouTube (Ads),Satanic Goose,Go To The Other Side,QZTAU2326557,198027454392,2,100,Song,ES,0,0.00299807
2023-09-28,202308,YouTube (Ads),Satanic Goose,Go To The Other Side,QZTAU2326557,198027454392,1,100,Song,MX,0,0.00178804
2023-09-28,202308,YouTube (Ads),Satanic Goose,Go To The Other Side,QZTAU2326557,198027454392,0,100,Song,PL,0,0.00032001
2023-09-28,202308,YouTube (Ads),Satanic Goose,Go To The Other Side,QZTAU2326557,198027454392,3,100,Song,US,0,0.0249926
2023-09-28,202308,YouTube (Ads),Satanic Goose,Something laying in the deep,QZTAU2326554,198027454392,1,100,Song,BR,0,0.00051701
2023-09-28,202308,YouTube (Ads),Satanic Goose,Something laying in the deep,QZTAU2326554,198027454392,1,100,Song,ID,0,0.00055501
2023-09-28,202308,YouTube (Red),Satanic Goose,Dense Woods (Live),QZPLR2341984,197993941431,1,100,Song,TR,0,0.00023101
2023-09-28,202308,YouTube (Ads),Satanic Goose,Dense Woods (Live),QZPLR2341984,197993941431,0,100,Song,GB,0,0.00444811
2023-09-28,202308,YouTube (Ads),Satanic Goose,Dense Woods (Live),QZPLR2341984,197993941431,4,100,Song,US,0,0.04636812
2023-09-28,202308,YouTube (Ads),Satanic Goose,Dense Woods (Live),QZPLR2341984,197993941431,0,100,Song,HR,0,0.00109803
2023-09-28,202308,YouTube (Ads),Satanic Goose,Puddle World (Live),QZPLR2341986,197993941431,1,100,Song,US,0,0.02291855
2023-09-28,202308,YouTube (Ads),Satanic Goose,Liminal Space,QZHN72397072,197746969521,2,100,Song,US,0,0.00611015
2023-09-28,202308,YouTube (Ads),Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,PH,0,0.00046001
2023-09-28,202308,YouTube (Ads),Satanic Goose,Doomsday,QZHN52237331,196833188401,0,100,Song,BY,0,0.00079002
2023-09-28,202308,YouTube (Red),Satanic Goose,Deeper Than Core,QZTAU2326555,198027454392,4,100,Song,US,0,0.05301828
2023-09-28,202308,YouTube (Ads),Satanic Goose,Deeper Than Core,QZTAU2326555,198027454392,2,100,Song,BR,0,0.00076402
2023-09-28,202308,YouTube (Ads),Satanic Goose,Deeper Than Core,QZTAU2326555,198027454392,1,100,Song,JP,0,0.00208005
2023-09-28,202308,YouTube (Ads),Satanic Goose,Deeper Than Core,QZTAU2326555,198027454392,1,100,Song,MX,0,0.000079
2023-09-28,202308,YouTube (Ads),Satanic Goose,Deeper Than Core,QZTAU2326555,198027454392,1,100,Song,TR,0,0.00040901
2023-09-28,202308,YouTube (Ads),Satanic Goose,Deeper Than Core,QZTAU2326555,198027454392,11,100,Song,US,0,0.03783492
2023-09-28,202308,YouTube (Red),Satanic Goose,contemplation of the unknown part 1,QZNWT2247353,197147477212,1,100,Song,RO,0,0.00235606
2023-09-28,202308,YouTube (Ads),Satanic Goose,contemplation of the unknown part 1,QZNWT2247353,197147477212,1,100,Song,BY,0,0.00148304
2023-09-28,202308,YouTube (Red),Satanic Goose,Red Dust,QZTAU2326558,198027454392,1,100,Song,DE,0,0.02023149
2023-09-28,202308,YouTube (Red),Satanic Goose,Red Dust,QZTAU2326558,198027454392,1,100,Song,UA,0,0.00142303
2023-09-28,202308,YouTube (Ads),Satanic Goose,Red Dust,QZTAU2326558,198027454392,2,100,Song,DE,0,0.000194
2023-09-28,202308,YouTube (Ads),Satanic Goose,Red Dust,QZTAU2326558,198027454392,2,100,Song,US,0,0.0163354
2023-09-28,202308,YouTube (Ads),Satanic Goose,Grinding Sound from the back,QZTAU2326556,198027454392,3,100,Song,US,0,0.22099735
2023-09-28,202308,YouTube (Red),Satanic Goose,contemplation of the unknown part 2,QZNWT2247354,197147477212,2,100,Song,RO,0,0.00471211
2023-09-28,202308,YouTube (Ads),Satanic Goose,Toriningen (Live),QZPLR2341987,197993941431,1,100,Song,US,0,0.01188829
2023-10-20,202210,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,3060,100,Song,OU,0,0.01457996
2023-10-20,202210,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,703,100,Song,OU,0,0.00334958
2023-10-20,202210,Facebook,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,50,100,Song,OU,0,0.00023823
2023-10-20,202210,Facebook,Satanic Goose,At Snowy Night,QZRP52164365,196623934591,5,100,Song,OU,0,0.00002382
2023-10-20,202210,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,234,100,Song,OU,0,0.00111494
2023-10-20,202210,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,45,100,Song,US,0,0.00021441
2023-10-20,202210,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,7918,100,Song,CO,0,0.03772684
2023-10-20,202210,Facebook,Satanic Goose,Sad Ghost In Old Fortress,QZNWV2193341,196510010728,50,100,Song,OU,0,0.00023823
2023-10-20,202210,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,78,100,Song,OU,0,0.00037165
2023-10-20,202210,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,132,100,Song,OU,0,0.00062894
2023-10-20,202210,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,414,100,Song,US,0,0.00197258
2023-10-20,202210,Facebook,Satanic Goose,heavy spirit,QZK6P2229211,196865079630,2,100,Song,OU,0,0.00000953
2023-10-20,202210,Facebook,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,1,100,Song,US,0,0.00000476
2023-10-20,202210,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,3,100,Song,US,0,0.00001429
2023-10-20,202211,Facebook,Satanic Goose,Our Maker Is Crying,QZNWV2195864,196510009166,1,100,Song,US,0,0.00029831
2023-10-20,202211,Facebook,Satanic Goose,Mystic Forest,QZNWV2193338,196510010728,1,100,Song,US,0,0.00029831
2023-10-20,202211,Facebook,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,223,100,Song,OU,0,0.0011406
2023-10-20,202211,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,834,100,Song,OU,0,0.00426572
2023-10-20,202211,Facebook,Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,71,100,Song,OU,0,0.00036315
2023-10-20,202211,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,178,100,Song,OU,0,0.00091043
2023-10-20,202211,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,21,100,Song,US,0,0.00010741
2023-10-20,202211,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,23,100,Song,US,0,0.00011764
2023-10-20,202211,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,170,100,Song,OU,0,0.00086951
2023-10-20,202211,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,656,100,Song,OU,0,0.00335529
2023-10-20,202211,Facebook,Satanic Goose,heavy spirit,QZK6P2229211,196865079630,41,100,Song,OU,0,0.00020971
2023-10-20,202211,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,167,100,Song,OU,0,0.00085417
2023-10-20,202211,Facebook,Satanic Goose,A Letter To Past Me,QZNWV2183786,196510008442,8,100,Song,OU,0,0.00004092
2023-10-20,202211,Facebook,Satanic Goose,Through Night,QZNWV2193340,196510010728,4,100,Song,OU,0,0.00002046
2023-10-20,202211,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,174,100,Song,OU,0,0.00088997
2023-10-20,202211,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,99,100,Song,OU,0,0.00050636
2023-10-20,202211,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,24,100,Song,US,0,0.00012275
2023-10-20,202211,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,9,100,Song,US,0,0.00004603
2023-10-20,202211,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,2,100,Song,US,0,0.00001023
2023-10-20,202211,Facebook,Satanic Goose,stade du miroir,QZNWT2247358,197147477212,1,100,Song,OU,0,0.00000511
2023-10-20,202211,Facebook,Satanic Goose,At Snowy Night,QZRP52164365,196623934591,1,100,Song,OU,0,0.00000511
2023-10-20,202212,Facebook,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,29,100,Song,OU,0,0.00013827
2023-10-20,202212,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,35,100,Song,OU,0,0.00016688
2023-10-20,202212,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,4606,100,Song,OU,0,0.0219611
2023-10-20,202212,Facebook,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,1,100,Song,US,0,0.00000477
2023-10-20,202212,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,56,100,Song,OU,0,0.000267
2023-10-20,202212,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,21,100,Song,OU,0,0.00010013
2023-10-20,202212,Facebook,Satanic Goose,heavy spirit,QZK6P2229211,196865079630,88,100,Song,OU,0,0.00041958
2023-10-20,202212,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,164,100,Song,OU,0,0.00078194
2023-10-20,202212,Facebook,Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,54,100,Song,US,0,0.00025747
2023-10-20,202212,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,2,100,Song,US,0,0.00000954
2023-10-20,202212,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,49,100,Song,US,0,0.00023363
2023-10-20,202212,Facebook,Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,78,100,Song,OU,0,0.0003719
2023-10-20,202212,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,912,100,Song,OU,0,0.00434836
2023-10-20,202212,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00000477
2023-10-20,202212,Facebook,Satanic Goose,heavy spirit,QZK6P2229211,196865079630,1,100,Song,US,0,0.00000477
2023-10-20,202212,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,7,100,Song,OU,0,0.00003338
2023-10-20,202212,Facebook,Satanic Goose,A Letter To Past Me,QZNWV2183786,196510008442,1,100,Song,OU,0,0.00000477
2023-10-20,202212,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,171,100,Song,OU,0,0.00081532
2023-10-20,202212,Facebook,Satanic Goose,Dark Woods,QZNWV2183783,196510008985,28,100,Song,OU,0,0.0001335
2023-10-20,202212,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,6,100,Song,US,0,0.00002861
2023-10-20,202212,Facebook,Satanic Goose,Sad Ghost In Old Fortress,QZNWV2193341,196510010728,25,100,Song,OU,0,0.0001192
2023-10-20,202212,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,532,100,Song,US,0,0.00253654
2023-10-20,202212,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,US,0,0.00000477
2023-10-20,202212,Facebook,Satanic Goose,Through Night,QZNWV2193340,196510010728,2,100,Song,OU,0,0.00000954
2023-10-20,202212,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,OU,0,0.00026692
2023-10-20,202212,Facebook,Satanic Goose,Sad Ghost In Old Fortress,QZNWV2193341,196510010728,1,100,Song,US,0,0.00026692
2023-10-27,202301,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,46,100,Song,US,0,0.00099064
2023-10-27,202301,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,232,100,Song,OU,0,0.00499629
2023-10-27,202301,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,3,100,Song,OU,0,0.00006461
2023-10-27,202301,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,3,100,Song,US,0,0.00006461
2023-10-27,202301,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,743,100,Song,OU,0,0.01600105
2023-10-27,202301,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,158,100,Song,OU,0,0.00340265
2023-10-27,202301,Facebook,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,1,100,Song,OU,0,0.00002154
2023-10-27,202301,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,OU,0,0.00002154
2023-10-27,202301,Facebook,Satanic Goose,heavy spirit,QZK6P2229211,196865079630,2,100,Song,OU,0,0.00004307
2023-10-27,202301,Facebook,Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,3,100,Song,OU,0,0.00006461
2023-10-27,202301,Facebook,Satanic Goose,Sad Ghost In Old Fortress,QZNWV2193341,196510010728,4,100,Song,OU,0,0.00008614
2023-10-27,202301,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,13,100,Song,OU,0,0.00027996
2023-10-27,202301,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,4,100,Song,OU,0,0.00008614
2023-10-27,202301,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,3,100,Song,OU,0,0.00006461
2023-10-27,202301,Facebook,Satanic Goose,Dark Woods,QZNWV2183783,196510008985,2,100,Song,OU,0,0.00004307
2023-10-27,202301,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,1,100,Song,OU,0,0.00127787
2023-10-27,202302,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,OU,0,0.00000943
2023-10-27,202302,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,1,100,Song,US,0,0.00000943
2023-10-27,202302,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,51,100,Song,OU,0,0.00048101
2023-10-27,202302,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,98,100,Song,OU,0,0.00092429
2023-10-27,202302,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,13,100,Song,OU,0,0.00012261
2023-10-27,202302,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,1,100,Song,US,0,0.00000943
2023-10-27,202302,Facebook,Satanic Goose,heavy spirit,QZK6P2229211,196865079630,1,100,Song,OU,0,0.00000943
2023-10-27,202302,Facebook,Satanic Goose,"Dreams are alien to Sonya, because she does not believe in coming of future.",QZES52230767,196778185312,2,100,Song,OU,0,0.00001886
2023-10-27,202302,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00000943
2023-10-27,202302,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,6,100,Song,OU,0,0.00005659
2023-10-27,202302,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,OU,0,0.00000943
2023-10-27,202302,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,6,100,Song,OU,0,0.00005659
2023-10-27,202302,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,US,0,0.00061855
2023-10-27,202302,Facebook,Satanic Goose,stade du miroir,QZNWT2247358,197147477212,1,100,Song,US,0,0.00061855
2023-10-27,202302,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00061855
2023-10-27,202303,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,125,100,Song,OU,0,0.00102122
2023-10-27,202303,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,78,100,Song,OU,0,0.00063724
2023-10-27,202303,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,3,100,Song,OU,0,0.00002451
2023-10-27,202303,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,1,100,Song,OU,0,0.00000817
2023-10-27,202303,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,3,100,Song,OU,0,0.00002451
2023-10-27,202303,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,1,100,Song,US,0,0.00000817
2023-10-27,202303,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,2,100,Song,US,0,0.00001634
2023-10-27,202303,Facebook,Satanic Goose,Train To Stars,QZNWV2195939,196510008657,12,100,Song,OU,0,0.00009804
2023-10-27,202303,Facebook,Satanic Goose,A Letter To Past Me,QZNWV2183786,196510008442,2,100,Song,OU,0,0.00001634
2023-10-27,202303,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,6,100,Song,US,0,0.00004902
2023-10-27,202303,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,US,0,0.00000817
2023-10-27,202303,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,8,100,Song,OU,0,0.00006536
2023-10-27,202303,Facebook,Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,US,0,0.00055431
2023-10-13,202307,NetEase,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00011621
2023-10-13,202307,NetEase,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,1,100,Song,US,0,0.00011621
2023-10-13,202307,NetEase,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00052705
2023-10-13,202307,NetEase,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,1,100,Song,US,0,0.00052705
2023-10-13,202307,NetEase,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,1,100,Song,US,0,0.00052705
2023-10-17,202308,Amazon Unlimited (Streaming),Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,19,100,Song,US,0,0.18768114
2023-10-17,202308,Amazon Unlimited (Streaming),Satanic Goose,Born from a Wish,QZTB82262319,197509464256,2,100,Song,US,0,0.01606696
2023-10-17,202308,Amazon Unlimited (Streaming),Satanic Goose,Dense Woods (Live),QZPLR2341984,197993941431,1,100,Song,US,0,0.00803297
2023-10-17,202308,Amazon Prime (Streaming),Satanic Goose,i don't want to be with you anymore,QZTB22265527,,2,100,Song,IN,0,0.002168
2023-10-17,202308,Amazon Prime (Streaming),Satanic Goose,I am the First and the Last and the Alive,QZNWU2159789,196510721549,1,100,Song,US,0,0.00406373
2023-10-17,202308,Amazon Unlimited (Streaming),Satanic Goose,Piece Of Desire,QZHN72397073,197746969521,1,100,Song,AT,0,0.01023577
2023-10-17,202308,Amazon Prime (Streaming),Satanic Goose,Piece Of Desire,QZHN72397073,,1,100,Song,DE,0,0.0036808
2023-10-17,202308,Amazon Unlimited (Streaming),Satanic Goose,"And If Anyone Wants To Offend Them, Then The Fire Will Come Out Of The Mouth",QZNWV2132642,196510358769,1,100,Song,GB,0,0.01680324
2023-10-27,202308,Spotify,Satanic Goose,Shitai-san (Live),QZPLR2341985,197993941431,1,100,Song,CA,0,0.00172111
2023-10-27,202308,Spotify,Satanic Goose,Piece Of Desire,QZHN72397073,197746969521,1,100,Song,CA,0,0.00172111
2023-10-27,202308,Spotify,Satanic Goose,Dense Woods (Live),QZPLR2341984,197993941431,1,100,Song,CA,0,0.00172111
2023-10-27,202308,Spotify,Satanic Goose,Liminal Space,QZHN72397072,197746969521,1,100,Song,CA,0,0.00172111
2023-10-27,202308,Spotify,Satanic Goose,contemplation of the unknown part 2,QZNWT2247354,197147477212,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,infinite hollow,QZNWT2247355,197147477212,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,contemplation of the unknown part 1,QZNWT2247353,197147477212,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,Something from deep,QZNWT2247357,197147477212,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,stade du miroir,QZNWT2247358,197147477212,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,non-acquaintance,QZNWT2247356,197147477212,2,100,Song,FR,0,0.00099515
2023-10-27,202308,Spotify,Satanic Goose,Live at Tago Mago 12?.?06?.?2023 (Live),QZNWR2361801,196252068643,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,Angel Eyes,QZHN72397074,197746969521,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,Liminal Space,QZHN72397072,197746969521,1,100,Song,FR,0,0.00049811
2023-10-27,202308,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,IT,0,0.00034973
2023-10-27,202308,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.003469
2023-10-27,202308,Spotify,Satanic Goose,Toriningen (Live),QZPLR2341987,197993941431,1,100,Song,US,0,0.004916
2023-10-27,202308,Spotify,Satanic Goose,Puddle World (Live),QZPLR2341986,197993941431,2,100,Song,US,0,0.009832
2023-10-27,202308,Spotify,Satanic Goose,Dense Woods (Live),QZPLR2341984,197993941431,1,100,Song,US,0,0.004916
2023-10-27,202308,Spotify,Satanic Goose,non-acquaintance,QZNWT2247356,197147477212,1,100,Song,GB,0,0.00186793
2023-10-27,202308,Spotify,Satanic Goose,Piece Of Desire,QZHN72397073,197746969521,2,100,Song,GB,0,0.00813348
2023-10-27,202308,Spotify,Satanic Goose,Angel Eyes,QZHN72397074,197746969521,7,100,Song,GB,0,0.01307672
2023-10-27,202308,Spotify,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,GB,0,0.00186793
2023-10-27,202308,Spotify,Satanic Goose,Puddle World (Live),QZPLR2341986,197993941431,3,100,Song,GB,0,0.00560379
2023-10-27,202308,Spotify,Satanic Goose,Dense Woods (Live),QZPLR2341984,197993941431,1,100,Song,GB,0,0.00186793
2023-10-27,202308,Spotify,Satanic Goose,Live at Tago Mago 12?.?06?.?2023 (Live),QZNWR2361801,196252068643,5,100,Song,GB,0,0.00934086
2023-10-27,202308,Spotify,Satanic Goose,Shitai-san (Live),QZPLR2341985,197993941431,1,100,Song,GB,0,0.00186793
2023-10-27,202308,Tidal,Satanic Goose,And I Saw A Kind Of Glass Sea Mixed With Fire,QZNWV2132640,196510358769,1,100,Song,GB,0,0.01035783
2023-10-30,202308,Apple Music,Satanic Goose,Piece Of Desire,QZHN72397073,197746969521,1,100,Song,DE,0,0.00529552
2023-11-06,202304,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,81,100,Song,OU,0,0.00078057
2023-11-06,202304,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,5,100,Song,OU,0,0.00004818
2023-11-06,202304,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,1,100,Song,US,0,0.00000964
2023-11-06,202304,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,10,100,Song,OU,0,0.00009637
2023-11-06,202304,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00000964
2023-11-06,202304,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,1,100,Song,OU,0,0.00000964
2023-11-06,202304,Facebook,Satanic Goose,Train To Stars,QZNWV2195939,196510008657,2,100,Song,OU,0,0.00001927
2023-11-06,202304,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,6,100,Song,OU,0,0.00005782
2023-11-06,202304,Facebook,Satanic Goose,Psychocracy In Loony Bin,QZNWV2195872,196510009166,1,100,Song,OU,0,0.00000964
2023-11-06,202304,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,OU,0,0.00000964
2023-11-06,202305,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,87,100,Song,OU,0,0.00085823
2023-11-06,202305,Facebook,Satanic Goose,Ice Crowns Crumbling Into Snow Dust,QZNWV2132645,196510358769,4,100,Song,OU,0,0.00003946
2023-11-06,202305,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,4,100,Song,OU,0,0.00003946
2023-11-06,202305,Facebook,Satanic Goose,A Letter To Past Me,QZNWV2183786,196510008442,1,100,Song,OU,0,0.00000986
2023-11-06,202305,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,2,100,Song,US,0,0.00001973
2023-11-06,202305,Facebook,Satanic Goose,Train To Stars,QZNWV2195939,196510008657,1,100,Song,OU,0,0.00000986
2023-11-06,202305,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,17,100,Song,OU,0,0.0001677
2023-11-06,202305,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,US,0,0.00000986
2023-11-06,202305,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,6,100,Song,OU,0,0.00005919
2023-11-06,202305,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,3,100,Song,OU,0,0.00002959
2023-11-06,202305,Facebook,Satanic Goose,i don't want to be with you anymore,QZTB22265527,197389991934,1,100,Song,OU,0,0.00000986
2023-11-06,202305,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,1,100,Song,US,0,0.0005192
2023-11-06,202305,Facebook,Satanic Goose,chemical wonders,QZMEM2201925,197086980156,1,100,Song,US,0,0.0005192
2023-11-06,202306,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,3,100,Song,OU,0,0.00002888
2023-11-06,202306,Facebook,Satanic Goose,destroyed sin,QZK6M2275619,197044541771,5,100,Song,OU,0,0.00004814
2023-11-06,202306,Facebook,Satanic Goose,Deep In The Old Castle,QZNWV2193343,196510010728,1,100,Song,US,0,0.00000963
2023-11-06,202306,Facebook,Satanic Goose,Born from a Wish,QZTB82262319,197509464256,127,100,Song,OU,0,0.00122265
2023-11-06,202306,Facebook,Satanic Goose,Fear Is Little Flowers Under Your Feet,QZDA42240446,196777429240,3,100,Song,OU,0,0.00002888
2023-11-06,202306,Facebook,Satanic Goose,Looking To The Past,QZES82233902,196835145891,3,100,Song,OU,0,0.00002888
